global_bit,kind,control_bit,cell,local_bit,x,y,z,bit
6093,cell,,51,47,-3.325878449210181,-2.2222809320784074,0.734375,0
6094,cell,,51,48,-3.325878449210181,-2.2222809320784074,0.75,0
6095,cell,,51,49,-3.325878449210181,-2.2222809320784074,0.765625,0
6096,cell,,51,50,-3.325878449210181,-2.2222809320784074,0.78125,0
6097,cell,,51,51,-3.325878449210181,-2.2222809320784074,0.796875,0
6098,cell,,51,52,-3.325878449210181,-2.2222809320784074,0.8125,0
6099,cell,,51,53,-3.325878449210181,-2.2222809320784074,0.828125,0
6100,cell,,51,54,-3.325878449210181,-2.2222809320784074,0.84375,0
6101,cell,,51,55,-3.325878449210181,-2.2222809320784074,0.859375,0
6102,cell,,51,56,-3.325878449210181,-2.2222809320784074,0.875,0
6103,cell,,51,57,-3.325878449210181,-2.2222809320784074,0.890625,0
6104,cell,,51,58,-3.325878449210181,-2.2222809320784074,0.90625,0
6105,cell,,51,59,-3.325878449210181,-2.2222809320784074,0.921875,0
6106,cell,,51,60,-3.325878449210181,-2.2222809320784074,0.9375,0
6107,cell,,51,61,-3.325878449210181,-2.2222809320784074,0.953125,0
6108,cell,,51,62,-3.325878449210181,-2.2222809320784074,0.96875,0
6109,cell,,51,63,-3.325878449210181,-2.2222809320784074,0.984375,0
6110,cell,,51,64,-3.325878449210181,-2.2222809320784074,1.0,1
6111,cell,,51,65,-3.325878449210181,-2.2222809320784074,1.015625,1
6112,cell,,51,66,-3.325878449210181,-2.2222809320784074,1.03125,0
6113,cell,,51,67,-3.325878449210181,-2.2222809320784074,1.046875,0
6114,cell,,51,68,-3.325878449210181,-2.2222809320784074,1.0625,1
6115,cell,,51,69,-3.325878449210181,-2.2222809320784074,1.078125,1
6116,cell,,51,70,-3.325878449210181,-2.2222809320784074,1.09375,0
6117,cell,,51,71,-3.325878449210181,-2.2222809320784074,1.109375,0
6118,cell,,51,72,-3.325878449210181,-2.2222809320784074,1.125,1
6119,cell,,51,73,-3.325878449210181,-2.2222809320784074,1.140625,0
6120,cell,,51,74,-3.325878449210181,-2.2222809320784074,1.15625,1
6121,cell,,51,75,-3.325878449210181,-2.2222809320784074,1.171875,1
6122,cell,,51,76,-3.325878449210181,-2.2222809320784074,1.1875,0
6123,cell,,51,77,-3.325878449210181,-2.2222809320784074,1.203125,0
6124,cell,,51,78,-3.325878449210181,-2.2222809320784074,1.21875,0
6125,cell,,51,79,-3.325878449210181,-2.2222809320784074,1.234375,1
6126,cell,,51,80,-3.325878449210181,-2.2222809320784074,1.25,0
6127,cell,,51,81,-3.325878449210181,-2.2222809320784074,1.265625,1
6128,cell,,51,82,-3.325878449210181,-2.2222809320784074,1.28125,1
6129,cell,,51,83,-3.325878449210181,-2.2222809320784074,1.296875,0
6130,cell,,51,84,-3.325878449210181,-2.2222809320784074,1.3125,0
6131,cell,,51,85,-3.325878449210181,-2.2222809320784074,1.328125,0
6132,cell,,51,86,-3.325878449210181,-2.2222809320784074,1.34375,0
6133,cell,,51,87,-3.325878449210181,-2.2222809320784074,1.359375,0
6134,cell,,51,88,-3.325878449210181,-2.2222809320784074,1.375,0
6135,cell,,51,89,-3.325878449210181,-2.2222809320784074,1.390625,0
6136,cell,,51,90,-3.325878449210181,-2.2222809320784074,1.40625,1
6137,cell,,51,91,-3.325878449210181,-2.2222809320784074,1.421875,1
6138,cell,,51,92,-3.325878449210181,-2.2222809320784074,1.4375,0
6139,cell,,51,93,-3.325878449210181,-2.2222809320784074,1.453125,1
6140,cell,,51,94,-3.325878449210181,-2.2222809320784074,1.46875,0
6141,cell,,51,95,-3.325878449210181,-2.2222809320784074,1.484375,0
6142,cell,,51,96,-3.325878449210181,-2.2222809320784074,1.5,1
6143,cell,,51,97,-3.325878449210181,-2.2222809320784074,1.515625,0
6144,cell,,51,98,-3.325878449210181,-2.2222809320784074,1.53125,1
6145,cell,,51,99,-3.325878449210181,-2.2222809320784074,1.546875,0
6146,cell,,51,100,-3.325878449210181,-2.2222809320784074,1.5625,0
6147,cell,,51,101,-3.325878449210181,-2.2222809320784074,1.578125,1
6148,cell,,51,102,-3.325878449210181,-2.2222809320784074,1.59375,0
6149,cell,,51,103,-3.325878449210181,-2.2222809320784074,1.609375,0
6150,cell,,51,104,-3.325878449210181,-2.2222809320784074,1.625,0
6151,cell,,51,105,-3.325878449210181,-2.2222809320784074,1.640625,1
6152,cell,,51,106,-3.325878449210181,-2.2222809320784074,1.65625,0
6153,cell,,51,107,-3.325878449210181,-2.2222809320784074,1.671875,1
6154,cell,,51,108,-3.325878449210181,-2.2222809320784074,1.6875,1
6155,cell,,51,109,-3.325878449210181,-2.2222809320784074,1.703125,1
6156,cell,,51,110,-3.325878449210181,-2.2222809320784074,1.71875,0
6157,cell,,51,111,-3.325878449210181,-2.2222809320784074,1.734375,0
6158,cell,,51,112,-3.325878449210181,-2.2222809320784074,1.75,0
6159,cell,,51,113,-3.325878449210181,-2.2222809320784074,1.765625,1
6160,cell,,51,114,-3.325878449210181,-2.2222809320784074,1.78125,0
6161,cell,,51,115,-3.325878449210181,-2.2222809320784074,1.796875,0
6162,cell,,51,116,-3.325878449210181,-2.2222809320784074,1.8125,0
6163,cell,,51,117,-3.325878449210181,-2.2222809320784074,1.828125,0
6164,cell,,52,0,-2.8284271247461903,-2.8284271247461894,0.0,1
6165,cell,,52,1,-2.8284271247461903,-2.8284271247461894,0.015625,0
6166,cell,,52,2,-2.8284271247461903,-2.8284271247461894,0.03125,0
6167,cell,,52,3,-2.8284271247461903,-2.8284271247461894,0.046875,1
6168,cell,,52,4,-2.8284271247461903,-2.8284271247461894,0.0625,0
6169,cell,,52,5,-2.8284271247461903,-2.8284271247461894,0.078125,1
6170,cell,,52,6,-2.8284271247461903,-2.8284271247461894,0.09375,0
6171,cell,,52,7,-2.8284271247461903,-2.8284271247461894,0.109375,0
6172,cell,,52,8,-2.8284271247461903,-2.8284271247461894,0.125,0
6173,cell,,52,9,-2.8284271247461903,-2.8284271247461894,0.140625,0
6174,cell,,52,10,-2.8284271247461903,-2.8284271247461894,0.15625,0
6175,cell,,52,11,-2.8284271247461903,-2.8284271247461894,0.171875,0
6176,cell,,52,12,-2.8284271247461903,-2.8284271247461894,0.1875,0
6177,cell,,52,13,-2.8284271247461903,-2.8284271247461894,0.203125,0
6178,cell,,52,14,-2.8284271247461903,-2.8284271247461894,0.21875,0
6179,cell,,52,15,-2.8284271247461903,-2.8284271247461894,0.234375,0
6180,cell,,52,16,-2.8284271247461903,-2.8284271247461894,0.25,0
6181,cell,,52,17,-2.8284271247461903,-2.8284271247461894,0.265625,0
6182,cell,,52,18,-2.8284271247461903,-2.8284271247461894,0.28125,0
6183,cell,,52,19,-2.8284271247461903,-2.8284271247461894,0.296875,0
6184,cell,,52,20,-2.8284271247461903,-2.8284271247461894,0.3125,0
6185,cell,,52,21,-2.8284271247461903,-2.8284271247461894,0.328125,0
6186,cell,,52,22,-2.8284271247461903,-2.8284271247461894,0.34375,0
6187,cell,,52,23,-2.8284271247461903,-2.8284271247461894,0.359375,0
6188,cell,,52,24,-2.8284271247461903,-2.8284271247461894,0.375,0
6189,cell,,52,25,-2.8284271247461903,-2.8284271247461894,0.390625,0
6190,cell,,52,26,-2.8284271247461903,-2.8284271247461894,0.40625,0
6191,cell,,52,27,-2.8284271247461903,-2.8284271247461894,0.421875,0
6192,cell,,52,28,-2.8284271247461903,-2.8284271247461894,0.4375,0
6193,cell,,52,29,-2.8284271247461903,-2.8284271247461894,0.453125,0
6194,cell,,52,30,-2.8284271247461903,-2.8284271247461894,0.46875,0
6195,cell,,52,31,-2.8284271247461903,-2.8284271247461894,0.484375,0
6196,cell,,52,32,-2.8284271247461903,-2.8284271247461894,0.5,0
6197,cell,,52,33,-2.8284271247461903,-2.8284271247461894,0.515625,0
6198,cell,,52,34,-2.8284271247461903,-2.8284271247461894,0.53125,0
6199,cell,,52,35,-2.8284271247461903,-2.8284271247461894,0.546875,0
6200,cell,,52,36,-2.8284271247461903,-2.8284271247461894,0.5625,1
6201,cell,,52,37,-2.8284271247461903,-2.8284271247461894,0.578125,1
6202,cell,,52,38,-2.8284271247461903,-2.8284271247461894,0.59375,0
6203,cell,,52,39,-2.8284271247461903,-2.8284271247461894,0.609375,0
6204,cell,,52,40,-2.8284271247461903,-2.8284271247461894,0.625,0
6205,cell,,52,41,-2.8284271247461903,-2.8284271247461894,0.640625,0
6206,cell,,52,42,-2.8284271247461903,-2.8284271247461894,0.65625,0
6207,cell,,52,43,-2.8284271247461903,-2.8284271247461894,0.671875,0
6208,cell,,52,44,-2.8284271247461903,-2.8284271247461894,0.6875,0
6209,cell,,52,45,-2.8284271247461903,-2.8284271247461894,0.703125,0
6210,cell,,52,46,-2.8284271247461903,-2.8284271247461894,0.71875,0
6211,cell,,52,47,-2.8284271247461903,-2.8284271247461894,0.734375,0
6212,cell,,52,48,-2.8284271247461903,-2.8284271247461894,0.75,0
6213,cell,,52,49,-2.8284271247461903,-2.8284271247461894,0.765625,0
6214,cell,,52,50,-2.8284271247461903,-2.8284271247461894,0.78125,0
6215,cell,,52,51,-2.8284271247461903,-2.8284271247461894,0.796875,0
6216,cell,,52,52,-2.8284271247461903,-2.8284271247461894,0.8125,0
6217,cell,,52,53,-2.8284271247461903,-2.8284271247461894,0.828125,0
6218,cell,,52,54,-2.8284271247461903,-2.8284271247461894,0.84375,0
6219,cell,,52,55,-2.8284271247461903,-2.8284271247461894,0.859375,0
6220,cell,,52,56,-2.8284271247461903,-2.8284271247461894,0.875,0
6221,cell,,52,57,-2.8284271247461903,-2.8284271247461894,0.890625,0
6222,cell,,52,58,-2.8284271247461903,-2.8284271247461894,0.90625,0
6223,cell,,52,59,-2.8284271247461903,-2.8284271247461894,0.921875,0
6224,cell,,52,60,-2.8284271247461903,-2.8284271247461894,0.9375,0
6225,cell,,52,61,-2.8284271247461903,-2.8284271247461894,0.953125,0
6226,cell,,52,62,-2.8284271247461903,-2.8284271247461894,0.96875,0
6227,cell,,52,63,-2.8284271247461903,-2.8284271247461894,0.984375,0
6228,cell,,52,64,-2.8284271247461903,-2.8284271247461894,1.0,1
6229,cell,,52,65,-2.8284271247461903,-2.8284271247461894,1.015625,0
6230,cell,,52,66,-2.8284271247461903,-2.8284271247461894,1.03125,1
6231,cell,,52,67,-2.8284271247461903,-2.8284271247461894,1.046875,1
6232,cell,,52,68,-2.8284271247461903,-2.8284271247461894,1.0625,0
6233,cell,,52,69,-2.8284271247461903,-2.8284271247461894,1.078125,0
6234,cell,,52,70,-2.8284271247461903,-2.8284271247461894,1.09375,1
6235,cell,,52,71,-2.8284271247461903,-2.8284271247461894,1.109375,1
6236,cell,,52,72,-2.8284271247461903,-2.8284271247461894,1.125,1
6237,cell,,52,73,-2.8284271247461903,-2.8284271247461894,1.140625,1
6238,cell,,52,74,-2.8284271247461903,-2.8284271247461894,1.15625,0
6239,cell,,52,75,-2.8284271247461903,-2.8284271247461894,1.171875,0
6240,cell,,52,76,-2.8284271247461903,-2.8284271247461894,1.1875,0
6241,cell,,52,77,-2.8284271247461903,-2.8284271247461894,1.203125,0
6242,cell,,52,78,-2.8284271247461903,-2.8284271247461894,1.21875,0
6243,cell,,52,79,-2.8284271247461903,-2.8284271247461894,1.234375,1
6244,cell,,52,80,-2.8284271247461903,-2.8284271247461894,1.25,0
6245,cell,,52,81,-2.8284271247461903,-2.8284271247461894,1.265625,0
6246,cell,,52,82,-2.8284271247461903,-2.8284271247461894,1.28125,1
6247,cell,,52,83,-2.8284271247461903,-2.8284271247461894,1.296875,1
6248,cell,,52,84,-2.8284271247461903,-2.8284271247461894,1.3125,1
6249,cell,,52,85,-2.8284271247461903,-2.8284271247461894,1.328125,0
6250,cell,,52,86,-2.8284271247461903,-2.8284271247461894,1.34375,1
6251,cell,,52,87,-2.8284271247461903,-2.8284271247461894,1.359375,1
6252,cell,,52,88,-2.8284271247461903,-2.8284271247461894,1.375,0
6253,cell,,52,89,-2.8284271247461903,-2.8284271247461894,1.390625,1
6254,cell,,52,90,-2.8284271247461903,-2.8284271247461894,1.40625,1
6255,cell,,52,91,-2.8284271247461903,-2.8284271247461894,1.421875,1
6256,cell,,52,92,-2.8284271247461903,-2.8284271247461894,1.4375,0
6257,cell,,52,93,-2.8284271247461903,-2.8284271247461894,1.453125,1
6258,cell,,52,94,-2.8284271247461903,-2.8284271247461894,1.46875,0
6259,cell,,52,95,-2.8284271247461903,-2.8284271247461894,1.484375,0
6260,cell,,52,96,-2.8284271247461903,-2.8284271247461894,1.5,1
6261,cell,,52,97,-2.8284271247461903,-2.8284271247461894,1.515625,0
6262,cell,,52,98,-2.8284271247461903,-2.8284271247461894,1.53125,0
6263,cell,,52,99,-2.8284271247461903,-2.8284271247461894,1.546875,1
6264,cell,,52,100,-2.8284271247461903,-2.8284271247461894,1.5625,0
6265,cell,,52,101,-2.8284271247461903,-2.8284271247461894,1.578125,0
6266,cell,,52,102,-2.8284271247461903,-2.8284271247461894,1.59375,0
6267,cell,,52,103,-2.8284271247461903,-2.8284271247461894,1.609375,1
6268,cell,,52,104,-2.8284271247461903,-2.8284271247461894,1.625,0
6269,cell,,52,105,-2.8284271247461903,-2.8284271247461894,1.640625,1
6270,cell,,52,106,-2.8284271247461903,-2.8284271247461894,1.65625,0
6271,cell,,52,107,-2.8284271247461903,-2.8284271247461894,1.671875,1
6272,cell,,52,108,-2.8284271247461903,-2.8284271247461894,1.6875,1
6273,cell,,52,109,-2.8284271247461903,-2.8284271247461894,1.703125,0
6274,cell,,52,110,-2.8284271247461903,-2.8284271247461894,1.71875,0
6275,cell,,52,111,-2.8284271247461903,-2.8284271247461894,1.734375,1
6276,cell,,52,112,-2.8284271247461903,-2.8284271247461894,1.75,0
6277,cell,,52,113,-2.8284271247461903,-2.8284271247461894,1.765625,0
6278,cell,,52,114,-2.8284271247461903,-2.8284271247461894,1.78125,0
6279,cell,,52,115,-2.8284271247461903,-2.8284271247461894,1.796875,1
6280,cell,,52,116,-2.8284271247461903,-2.8284271247461894,1.8125,0
6281,cell,,52,117,-2.8284271247461903,-2.8284271247461894,1.828125,0
6282,cell,,53,0,-2.2222809320784083,-3.32587844921018,0.0,0
6283,cell,,53,1,-2.2222809320784083,-3.32587844921018,0.015625,1
6284,cell,,53,2,-2.2222809320784083,-3.32587844921018,0.03125,0
6285,cell,,53,3,-2.2222809320784083,-3.32587844921018,0.046875,1
6286,cell,,53,4,-2.2222809320784083,-3.32587844921018,0.0625,1
6287,cell,,53,5,-2.2222809320784083,-3.32587844921018,0.078125,0
6288,cell,,53,6,-2.2222809320784083,-3.32587844921018,0.09375,0
6289,cell,,53,7,-2.2222809320784083,-3.32587844921018,0.109375,0
6290,cell,,53,8,-2.2222809320784083,-3.32587844921018,0.125,0
6291,cell,,53,9,-2.2222809320784083,-3.32587844921018,0.140625,0
6292,cell,,53,10,-2.2222809320784083,-3.32587844921018,0.15625,0
6293,cell,,53,11,-2.2222809320784083,-3.32587844921018,0.171875,0
6294,cell,,53,12,-2.2222809320784083,-3.32587844921018,0.1875,0
6295,cell,,53,13,-2.2222809320784083,-3.32587844921018,0.203125,0
6296,cell,,53,14,-2.2222809320784083,-3.32587844921018,0.21875,0
6297,cell,,53,15,-2.2222809320784083,-3.32587844921018,0.234375,0
6298,cell,,53,16,-2.2222809320784083,-3.32587844921018,0.25,0
6299,cell,,53,17,-2.2222809320784083,-3.32587844921018,0.265625,0
6300,cell,,53,18,-2.2222809320784083,-3.32587844921018,0.28125,0
6301,cell,,53,19,-2.2222809320784083,-3.32587844921018,0.296875,0
6302,cell,,53,20,-2.2222809320784083,-3.32587844921018,0.3125,0
6303,cell,,53,21,-2.2222809320784083,-3.32587844921018,0.328125,0
6304,cell,,53,22,-2.2222809320784083,-3.32587844921018,0.34375,0
6305,cell,,53,23,-2.2222809320784083,-3.32587844921018,0.359375,0
6306,cell,,53,24,-2.2222809320784083,-3.32587844921018,0.375,0
6307,cell,,53,25,-2.2222809320784083,-3.32587844921018,0.390625,0
6308,cell,,53,26,-2.2222809320784083,-3.32587844921018,0.40625,0
6309,cell,,53,27,-2.2222809320784083,-3.32587844921018,0.421875,0
6310,cell,,53,28,-2.2222809320784083,-3.32587844921018,0.4375,0
6311,cell,,53,29,-2.2222809320784083,-3.32587844921018,0.453125,0
6312,cell,,53,30,-2.2222809320784083,-3.32587844921018,0.46875,0
6313,cell,,53,31,-2.2222809320784083,-3.32587844921018,0.484375,0
6314,cell,,53,32,-2.2222809320784083,-3.32587844921018,0.5,1
6315,cell,,53,33,-2.2222809320784083,-3.32587844921018,0.515625,0
6316,cell,,53,34,-2.2222809320784083,-3.32587844921018,0.53125,1
6317,cell,,53,35,-2.2222809320784083,-3.32587844921018,0.546875,1
6318,cell,,53,36,-2.2222809320784083,-3.32587844921018,0.5625,1
6319,cell,,53,37,-2.2222809320784083,-3.32587844921018,0.578125,0
6320,cell,,53,38,-2.2222809320784083,-3.32587844921018,0.59375,0
6321,cell,,53,39,-2.2222809320784083,-3.32587844921018,0.609375,0
6322,cell,,53,40,-2.2222809320784083,-3.32587844921018,0.625,0
6323,cell,,53,41,-2.2222809320784083,-3.32587844921018,0.640625,0
6324,cell,,53,42,-2.2222809320784083,-3.32587844921018,0.65625,0
6325,cell,,53,43,-2.2222809320784083,-3.32587844921018,0.671875,0
6326,cell,,53,44,-2.2222809320784083,-3.32587844921018,0.6875,0
6327,cell,,53,45,-2.2222809320784083,-3.32587844921018,0.703125,0
6328,cell,,53,46,-2.2222809320784083,-3.32587844921018,0.71875,0
6329,cell,,53,47,-2.2222809320784083,-3.32587844921018,0.734375,0
6330,cell,,53,48,-2.2222809320784083,-3.32587844921018,0.75,0
6331,cell,,53,49,-2.2222809320784083,-3.32587844921018,0.765625,0
6332,cell,,53,50,-2.2222809320784083,-3.32587844921018,0.78125,0
6333,cell,,53,51,-2.2222809320784083,-3.32587844921018,0.796875,0
6334,cell,,53,52,-2.2222809320784083,-3.32587844921018,0.8125,0
6335,cell,,53,53,-2.2222809320784083,-3.32587844921018,0.828125,0
6336,cell,,53,54,-2.2222809320784083,-3.32587844921018,0.84375,0
6337,cell,,53,55,-2.2222809320784083,-3.32587844921018,0.859375,0
6338,cell,,53,56,-2.2222809320784083,-3.32587844921018,0.875,0
6339,cell,,53,57,-2.2222809320784083,-3.32587844921018,0.890625,0
6340,cell,,53,58,-2.2222809320784083,-3.32587844921018,0.90625,0
6341,cell,,53,59,-2.2222809320784083,-3.32587844921018,0.921875,0
6342,cell,,53,60,-2.2222809320784083,-3.32587844921018,0.9375,0
6343,cell,,53,61,-2.2222809320784083,-3.32587844921018,0.953125,0
6344,cell,,53,62,-2.2222809320784083,-3.32587844921018,0.96875,0
6345,cell,,53,63,-2.2222809320784083,-3.32587844921018,0.984375,0
6346,cell,,53,64,-2.2222809320784083,-3.32587844921018,1.0,1
6347,cell,,53,65,-2.2222809320784083,-3.32587844921018,1.015625,1
6348,cell,,53,66,-2.2222809320784083,-3.32587844921018,1.03125,0
6349,cell,,53,67,-2.2222809320784083,-3.32587844921018,1.046875,0
6350,cell,,53,68,-2.2222809320784083,-3.32587844921018,1.0625,0
6351,cell,,53,69,-2.2222809320784083,-3.32587844921018,1.078125,1
6352,cell,,53,70,-2.2222809320784083,-3.32587844921018,1.09375,0
6353,cell,,53,71,-2.2222809320784083,-3.32587844921018,1.109375,0
6354,cell,,53,72,-2.2222809320784083,-3.32587844921018,1.125,1
6355,cell,,53,73,-2.2222809320784083,-3.32587844921018,1.140625,0
6356,cell,,53,74,-2.2222809320784083,-3.32587844921018,1.15625,0
6357,cell,,53,75,-2.2222809320784083,-3.32587844921018,1.171875,0
6358,cell,,53,76,-2.2222809320784083,-3.32587844921018,1.1875,0
6359,cell,,53,77,-2.2222809320784083,-3.32587844921018,1.203125,0
6360,cell,,53,78,-2.2222809320784083,-3.32587844921018,1.21875,0
6361,cell,,53,79,-2.2222809320784083,-3.32587844921018,1.234375,1
6362,cell,,53,80,-2.2222809320784083,-3.32587844921018,1.25,0
6363,cell,,53,81,-2.2222809320784083,-3.32587844921018,1.265625,0
6364,cell,,53,82,-2.2222809320784083,-3.32587844921018,1.28125,0
6365,cell,,53,83,-2.2222809320784083,-3.32587844921018,1.296875,1
6366,cell,,53,84,-2.2222809320784083,-3.32587844921018,1.3125,0
6367,cell,,53,85,-2.2222809320784083,-3.32587844921018,1.328125,0
6368,cell,,53,86,-2.2222809320784083,-3.32587844921018,1.34375,1
6369,cell,,53,87,-2.2222809320784083,-3.32587844921018,1.359375,0
6370,cell,,53,88,-2.2222809320784083,-3.32587844921018,1.375,0
6371,cell,,53,89,-2.2222809320784083,-3.32587844921018,1.390625,0
6372,cell,,53,90,-2.2222809320784083,-3.32587844921018,1.40625,1
6373,cell,,53,91,-2.2222809320784083,-3.32587844921018,1.421875,1
6374,cell,,53,92,-2.2222809320784083,-3.32587844921018,1.4375,0
6375,cell,,53,93,-2.2222809320784083,-3.32587844921018,1.453125,1
6376,cell,,53,94,-2.2222809320784083,-3.32587844921018,1.46875,0
6377,cell,,53,95,-2.2222809320784083,-3.32587844921018,1.484375,0
6378,cell,,53,96,-2.2222809320784083,-3.32587844921018,1.5,1
6379,cell,,53,97,-2.2222809320784083,-3.32587844921018,1.515625,0
6380,cell,,53,98,-2.2222809320784083,-3.32587844921018,1.53125,0
6381,cell,,53,99,-2.2222809320784083,-3.32587844921018,1.546875,1
6382,cell,,53,100,-2.2222809320784083,-3.32587844921018,1.5625,0
6383,cell,,53,101,-2.2222809320784083,-3.32587844921018,1.578125,0
6384,cell,,53,102,-2.2222809320784083,-3.32587844921018,1.59375,0
6385,cell,,53,103,-2.2222809320784083,-3.32587844921018,1.609375,0
6386,cell,,53,104,-2.2222809320784083,-3.32587844921018,1.625,0
6387,cell,,53,105,-2.2222809320784083,-3.32587844921018,1.640625,0
6388,cell,,53,106,-2.2222809320784083,-3.32587844921018,1.65625,0
6389,cell,,53,107,-2.2222809320784083,-3.32587844921018,1.671875,1
6390,cell,,53,108,-2.2222809320784083,-3.32587844921018,1.6875,1
6391,cell,,53,109,-2.2222809320784083,-3.32587844921018,1.703125,0
6392,cell,,53,110,-2.2222809320784083,-3.32587844921018,1.71875,1
6393,cell,,53,111,-2.2222809320784083,-3.32587844921018,1.734375,1
6394,cell,,53,112,-2.2222809320784083,-3.32587844921018,1.75,1
6395,cell,,53,113,-2.2222809320784083,-3.32587844921018,1.765625,1
6396,cell,,53,114,-2.2222809320784083,-3.32587844921018,1.78125,0
6397,cell,,53,115,-2.2222809320784083,-3.32587844921018,1.796875,0
6398,cell,,53,116,-2.2222809320784083,-3.32587844921018,1.8125,0
6399,cell,,53,117,-2.2222809320784083,-3.32587844921018,1.828125,0
6400,cell,,54,0,-1.530733729460361,-3.695518130045145,0.0,1
6401,cell,,54,1,-1.530733729460361,-3.695518130045145,0.015625,1
6402,cell,,54,2,-1.530733729460361,-3.695518130045145,0.03125,0
6403,cell,,54,3,-1.530733729460361,-3.695518130045145,0.046875,1
6404,cell,,54,4,-1.530733729460361,-3.695518130045145,0.0625,0
6405,cell,,54,5,-1.530733729460361,-3.695518130045145,0.078125,0
6406,cell,,54,6,-1.530733729460361,-3.695518130045145,0.09375,0
6407,cell,,54,7,-1.530733729460361,-3.695518130045145,0.109375,0
6408,cell,,54,8,-1.530733729460361,-3.695518130045145,0.125,0
6409,cell,,54,9,-1.530733729460361,-3.695518130045145,0.140625,0
6410,cell,,54,10,-1.530733729460361,-3.695518130045145,0.15625,0
6411,cell,,54,11,-1.530733729460361,-3.695518130045145,0.171875,0
6412,cell,,54,12,-1.530733729460361,-3.695518130045145,0.1875,0
6413,cell,,54,13,-1.530733729460361,-3.695518130045145,0.203125,0
6414,cell,,54,14,-1.530733729460361,-3.695518130045145,0.21875,0
6415,cell,,54,15,-1.530733729460361,-3.695518130045145,0.234375,0
6416,cell,,54,16,-1.530733729460361,-3.695518130045145,0.25,0
6417,cell,,54,17,-1.530733729460361,-3.695518130045145,0.265625,0
6418,cell,,54,18,-1.530733729460361,-3.695518130045145,0.28125,0
6419,cell,,54,19,-1.530733729460361,-3.695518130045145,0.296875,0
6420,cell,,54,20,-1.530733729460361,-3.695518130045145,0.3125,0
6421,cell,,54,21,-1.530733729460361,-3.695518130045145,0.328125,0
6422,cell,,54,22,-1.530733729460361,-3.695518130045145,0.34375,0
6423,cell,,54,23,-1.530733729460361,-3.695518130045145,0.359375,0
6424,cell,,54,24,-1.530733729460361,-3.695518130045145,0.375,0
6425,cell,,54,25,-1.530733729460361,-3.695518130045145,0.390625,0
6426,cell,,54,26,-1.530733729460361,-3.695518130045145,0.40625,0
6427,cell,,54,27,-1.530733729460361,-3.695518130045145,0.421875,0
6428,cell,,54,28,-1.530733729460361,-3.695518130045145,0.4375,0
6429,cell,,54,29,-1.530733729460361,-3.695518130045145,0.453125,0
6430,cell,,54,30,-1.530733729460361,-3.695518130045145,0.46875,0
6431,cell,,54,31,-1.530733729460361,-3.695518130045145,0.484375,0
6432,cell,,54,32,-1.530733729460361,-3.695518130045145,0.5,0
6433,cell,,54,33,-1.530733729460361,-3.695518130045145,0.515625,1
6434,cell,,54,34,-1.530733729460361,-3.695518130045145,0.53125,0
6435,cell,,54,35,-1.530733729460361,-3.695518130045145,0.546875,1
6436,cell,,54,36,-1.530733729460361,-3.695518130045145,0.5625,0
6437,cell,,54,37,-1.530733729460361,-3.695518130045145,0.578125,0
6438,cell,,54,38,-1.530733729460361,-3.695518130045145,0.59375,0
6439,cell,,54,39,-1.530733729460361,-3.695518130045145,0.609375,0
6440,cell,,54,40,-1.530733729460361,-3.695518130045145,0.625,0
6441,cell,,54,41,-1.530733729460361,-3.695518130045145,0.640625,0
6442,cell,,54,42,-1.530733729460361,-3.695518130045145,0.65625,0
6443,cell,,54,43,-1.530733729460361,-3.695518130045145,0.671875,0
6444,cell,,54,44,-1.530733729460361,-3.695518130045145,0.6875,0
6445,cell,,54,45,-1.530733729460361,-3.695518130045145,0.703125,0
6446,cell,,54,46,-1.530733729460361,-3.695518130045145,0.71875,0
6447,cell,,54,47,-1.530733729460361,-3.695518130045145,0.734375,0
6448,cell,,54,48,-1.530733729460361,-3.695518130045145,0.75,0
6449,cell,,54,49,-1.530733729460361,-3.695518130045145,0.765625,0
6450,cell,,54,50,-1.530733729460361,-3.695518130045145,0.78125,0
6451,cell,,54,51,-1.530733729460361,-3.695518130045145,0.796875,0
6452,cell,,54,52,-1.530733729460361,-3.695518130045145,0.8125,0
6453,cell,,54,53,-1.530733729460361,-3.695518130045145,0.828125,0
6454,cell,,54,54,-1.530733729460361,-3.695518130045145,0.84375,0
6455,cell,,54,55,-1.530733729460361,-3.695518130045145,0.859375,0
6456,cell,,54,56,-1.530733729460361,-3.695518130045145,0.875,0
6457,cell,,54,57,-1.530733729460361,-3.695518130045145,0.890625,0
6458,cell,,54,58,-1.530733729460361,-3.695518130045145,0.90625,0
6459,cell,,54,59,-1.530733729460361,-3.695518130045145,0.921875,0
6460,cell,,54,60,-1.530733729460361,-3.695518130045145,0.9375,0
6461,cell,,54,61,-1.530733729460361,-3.695518130045145,0.953125,0
6462,cell,,54,62,-1.530733729460361,-3.695518130045145,0.96875,0
6463,cell,,54,63,-1.530733729460361,-3.695518130045145,0.984375,0
6464,cell,,54,64,-1.530733729460361,-3.695518130045145,1.0,1
6465,cell,,54,65,-1.530733729460361,-3.695518130045145,1.015625,0
6466,cell,,54,66,-1.530733729460361,-3.695518130045145,1.03125,1
6467,cell,,54,67,-1.530733729460361,-3.695518130045145,1.046875,1
6468,cell,,54,68,-1.530733729460361,-3.695518130045145,1.0625,0
6469,cell,,54,69,-1.530733729460361,-3.695518130045145,1.078125,1
